fpath,KUK_ID,FileName,FileFormat,FolderPath,subcorpus,SourceDB,SourceID,DocumentTitle,ClarityPursuit,Readability,SyllogismBased,DocumentVersion,ParentDocumentID,LegalActType,Objectivity,Bindingness,AuthorType,RecipientType,RecipientIndividuation,Anonymized,Recipient Type,class,RuleAbstractNouns,RuleAmbiguousRegards,RuleAnaphoricReferences,RuleCaseRepetition,RuleCaseRepetition.max_repetition_count,RuleCaseRepetition.max_repetition_count.v,RuleCaseRepetition.max_repetition_frac,RuleCaseRepetition.max_repetition_frac.v,RuleConfirmationExpressions,RuleDoubleAdpos,RuleDoubleAdpos.max_allowable_distance,RuleDoubleAdpos.max_allowable_distance.v,RuleDoubleComparison,RuleFunctionWordRepetition,RuleGPadjective,RuleGPcoordovs,RuleGPdeverbaddr,RuleGPdeverbsubj,RuleGPpatbenperson,RuleGPpatinstr,RuleGPwordorder,RuleIncompleteConjunction,RuleInfVerbDistance,RuleInfVerbDistance.max_distance,RuleInfVerbDistance.max_distance.v,RuleLiteraryStyle,RuleLongSentences,RuleLongSentences.max_length,RuleLongSentences.max_length.v,RuleMultiPartVerbs,RuleMultiPartVerbs.max_distance,RuleMultiPartVerbs.max_distance.v,RulePassive,RulePredAtClauseBeginning,RulePredAtClauseBeginning.max_order,RulePredAtClauseBeginning.max_order.v,RulePredObjDistance,RulePredObjDistance.max_distance,RulePredObjDistance.max_distance.v,RulePredSubjDistance,RulePredSubjDistance.max_distance,RulePredSubjDistance.max_distance.v,RuleRedundantExpressions,RuleReflexivePassWithAnimSubj,RuleRelativisticExpressions,RuleTooFewVerbs,RuleTooFewVerbs.min_verb_frac,RuleTooFewVerbs.min_verb_frac.v,RuleTooLongExpressions,RuleTooManyNegations,RuleTooManyNegations.max_allowable_negations,RuleTooManyNegations.max_allowable_negations.v,RuleTooManyNegations.max_negation_frac,RuleTooManyNegations.max_negation_frac.v,RuleTooManyNominalConstructions,RuleTooManyNominalConstructions.max_allowable_nouns,RuleTooManyNominalConstructions.max_allowable_nouns.v,RuleTooManyNominalConstructions.max_noun_frac,RuleTooManyNominalConstructions.max_noun_frac.v,RuleVerbalNouns,RuleWeakMeaningWords,RuleWrongValencyCase,RuleWrongVerbonominalCase,activity,ari,atl,char_count,cli,entropy,fkgl,fre,gf,hpoint,maentropy,maentropy.v,mamr,mattr,mattr.v,num_hapax,sent_count,smog,syllab_count,ttr,verb_dist,word_count
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Kompletní_průvodce_právem_na_informace_o_ŽP_final.txt,Fart_red_00274,red_Kompletní_průvodce_právem_na_informace_o_ŽP_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,274,Kompletní průvodce právem na informace o životním prostředí;Právo na informace;Právo na informace,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,11.0,,3.0,774,1.6136950904392764,0.7343492496088201,0.9763217848081168,0.07363015548990817,,17.0,4.411764705882353,0.8056191545775351,,,,,,,1.0,,4.0,,101.0,2.277227722772277,0.8915944384764393,18.0,220,15.018181818181818,0.6908971427506336,154,1.9545454545454546,0.7100438664498532,11.0,371,3.652291105121294,0.8928098318092816,188.0,2.1968085106382977,0.8340062686770217,176,2.4375,1.2143718443036455,,5.0,,180,0.19142796832429676,0.48946210834459164,7.0,57.0,1.4035087719298245,0.3774917217635375,0.20007020270178164,0.44863354107096587,297,2.787878787878788,0.8348975849874471,0.3288873347292164,0.38635748796116876,104,4.0,,,0.5329113924050632,9.371225668449199,5.532085561497326,16552.0,10.997860962566845,7.995738459022522,11.869269385026737,39.92656203208557,13.514866310160428,25.0,5.743625861429884,0.03735604122211893,0.11259592118907702,0.6522951952989976,0.09940995803030525,452.0,220.0,12.594785366340119,6942.0,0.25434491978609625,8.31904761904762,2992.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Jaký_je_rozdíl_mezi_právem_na_informace_o_životním_prostředí_a_obecným_právem_na_informace_final.txt,Fart_red_00276,red_Jaký_je_rozdíl_mezi_právem_na_informace_o_životním_prostředí_a_obecným_právem_na_informace_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,276,Jaký je rozdíl mezi právem na informace o životním prostředí a obecným právem na informace?;Právo na informace;Právo na informace,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,1.0,,,324,1.6450617283950617,0.620160115733306,0.9763717421124828,0.07409492774235124,,4.0,5.25,0.42235348240158954,,,,,,,,,,,35.0,2.257142857142857,0.8065585985860249,6.0,103,13.087378640776699,0.8772329751716833,58,2.2758620689655173,0.6876031973519926,,134,3.328358208955224,0.7056017392410685,64.0,2.15625,0.8230808290338482,69,2.536231884057971,0.6679613678616318,,,,76,0.17043254441232097,0.46866526656200036,1.0,18.0,1.1666666666666667,0.3286992809345873,0.2051827801827802,0.46696861742945894,116,2.8620689655172415,0.8305361382112865,0.3277251547649243,0.39177152281115324,31,2.0,,,0.47770700636942676,7.815070512717639,5.426446280991735,6566.0,10.169752066115704,7.339531830601025,10.321597368209893,47.0026450292867,11.938698547701197,15.0,5.617893119337115,0.04369288502674765,0.1252115211521153,0.6108460846084608,0.11568769646499223,179.0,103.0,11.4591648198506,2730.0,0.2809917355371901,9.590604026845638,1210.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Kompletní_průvodce_právem_na_informace_final.txt,Fart_red_00277,red_Kompletní_průvodce_právem_na_informace_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,277,Kompletní průvodce právem na informace;Právo na informace;Právo na informace,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,13.0,,,974,1.6232032854209446,0.6769195170810549,0.9778546851411932,0.0715976976771653,,22.0,4.090909090909091,0.6485365427378121,,,1.0,,1.0,,1.0,,4.0,,111.0,2.2522522522522523,0.880843892887022,21.0,224,18.361607142857142,0.8683996419972894,172,2.203488372093023,0.7821154090092018,12.0,449,4.008908685968819,1.7453140896396593,239.0,2.6861924686192467,2.1463613258324394,224,2.955357142857143,2.453184351665759,,14.0,,206,0.18239762241948237,0.4329911817782313,6.0,64.0,1.34375,0.46348921761340695,0.19879185484654235,0.6650532308411801,384,2.9739583333333335,0.8335754949911831,0.3299316758214924,0.33461335231743317,133,18.0,1.0,,0.5176233635448136,11.479492241537539,5.607249120908845,20730.0,11.721206383554234,8.129900406931668,13.753280584643917,32.5261140210209,15.289911221453691,27.0,5.808074949612392,0.031866482771689714,0.11922456920511393,0.6631434130072262,0.08944779966966003,415.0,224.0,13.94539937582628,8729.0,0.21855558560995403,8.423001949317738,3697.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Kompletní průvodce petičním právem_final.txt,Fart_red_00281,red_Kompletní průvodce petičním právem_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,281,Kompletní průvodce petičním právem;Spolky a účast veřejnsoti;Petice a shromáždění,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,,1.0,,560,1.4821428571428572,0.5860954498766592,0.9821754535147391,0.06499915517993869,,2.0,6.5,0.7614996105085896,,,,,,,,,,,99.0,2.202020202020202,0.7076479853265547,3.0,175,12.525714285714285,0.5815796603843184,103,2.6990291262135924,0.9161566453005716,2.0,296,3.2837837837837838,0.8466371192934228,161.0,2.1614906832298137,0.7978099098982665,149,2.6442953020134228,1.1017410575193243,,2.0,,159,0.21853783167589505,0.4293449487758253,3.0,43.0,1.2093023255813953,0.3403822871963589,0.2659384543105473,0.6561184782189402,248,2.310483870967742,0.5926285493531355,0.3360462340931481,0.34889075028132693,39,3.0,,,0.6128472222222222,7.61994331833521,5.396653543307087,10966.0,10.001181102362205,7.911657861510455,10.886359195725532,42.903230798650185,10.333547806524185,19.0,5.78006884041424,0.036191789108854955,0.14592860838075528,0.6631143300569063,0.09753446168748958,333.0,175.0,10.470431459619569,4726.0,0.2859251968503937,6.693181818181818,2032.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Předcházení ekologické újmě - jak se bránit nepříznivé změně životního prostředí_final.txt,Fart_red_00284,red_Předcházení ekologické újmě - jak se bránit nepříznivé změně životního prostředí_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,284,Předcházení ekologické újmě – jak se bránit nepříznivé změně životního prostředí;Životní prostředí;Ochrana přírody a krajiny,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,12.0,,1.0,457,1.711159737417943,0.7146259785465345,0.9694094745517066,0.08262718747688934,,11.0,7.090909090909091,0.8282289430568268,,,,1.0,,,,,3.0,,45.0,2.2,0.880756794995576,8.0,119,15.142857142857142,0.6661325805724027,92,2.630434782608696,0.9392220969250414,11.0,210,3.5142857142857142,1.023220417525108,85.0,2.1411764705882352,0.8771584093971317,113,2.4690265486725664,1.5807848465981014,,,,103,0.18420263791760566,0.5618996006437859,5.0,33.0,1.2727272727272727,0.4510475335826816,0.19219828992556265,0.5143290470108064,175,2.96,0.77882303882874,0.3567937548486507,0.3910697256000583,118,2.0,,,0.4553014553014553,10.198823044310931,5.693325315694528,9468.0,11.812086590499097,7.9046910141749835,12.676662854919478,35.12982474216386,13.671695882201348,17.0,5.856702798035877,0.029044212544830583,0.1203260869565218,0.6851278772378516,0.0789536113436414,289.0,119.0,12.728433800413686,3970.0,0.3084786530366807,8.724770642201834,1663.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Jaké trestné činy mohou souviset s korupcí_FINAL.txt,Fart_red_00285,red_Jaké trestné činy mohou souviset s korupcí_FINAL,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,285,Jaké trestné činy mohou souviset s korupcí;Korupce a transparentnost;Korupce a jednání úředníků,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,28.0,,3.0,671,1.938897168405365,0.9452503081214314,0.9609484031771421,0.09340870519301213,,12.0,5.5,0.6868956943861206,,,,1.0,,4.0,,2.0,6.0,,30.0,1.4666666666666666,0.4979295977319692,2.0,132,21.204545454545453,0.7887827910695427,136,2.4558823529411766,0.9296730116183715,14.0,275,3.8363636363636364,0.7860447710475242,136.0,2.713235294117647,0.7558742286664354,164,3.048780487804878,1.0191275951590772,,3.0,,110,0.1389791536221583,0.4699854445587779,15.0,24.0,1.2083333333333333,0.42122265741024956,0.15947691136835873,1.189811751671331,252,3.2976190476190474,0.9417404376426556,0.334186435671408,0.36645824263622095,127,3.0,,,0.36462585034013606,13.253847032655045,5.6056448451587615,14300.0,11.966640533124265,8.136038881614457,15.259107385101501,27.54506167516007,14.34731596640652,19.0,5.887500873644605,0.029490646370339026,0.10648858075040779,0.6906199021207178,0.08173447090806296,343.0,132.0,13.343531390751206,6034.0,0.25950607604860837,10.940074906367041,2551.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_provokace_korupcniho_jednani.txt,Fart_red_00288,red_provokace_korupcniho_jednani,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,288,Provokace korupčního jednání;Korupce a transparentnost;Korupce a jednání úředníků,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,8.0,,,229,1.8078602620087336,0.6887959589806363,0.9529527968392597,0.10115470956325963,,3.0,4.333333333333333,0.5807564950208269,,,,,,,,,2.0,,21.0,2.857142857142857,1.1410521460476728,7.0,51,19.705882352941178,0.6687960942157384,61,3.5081967213114753,1.163259543773638,7.0,98,3.7244897959183674,0.827578959708286,35.0,2.2857142857142856,0.8189786950471768,54,3.6666666666666665,1.010779265328718,,,,43,0.13713084891868954,0.3855066434934577,1.0,14.0,1.2857142857142858,0.3646278462854964,0.13600546279117706,0.5022295318092477,78,3.41025641025641,0.6435458684988165,0.3534840399516513,0.42188287706323013,62,4.0,,,0.3524904214559387,12.660967320261435,5.672113289760349,5207.0,12.170043572984747,7.8750922517676365,14.774773420479299,28.365623093681904,15.304575163398694,10.0,6.047861139053107,0.026514965261167724,0.09648351648351638,0.7601709401709402,0.06865423710811,239.0,51.0,14.038888211671637,2192.0,0.42919389978213507,11.285714285714286,918.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Jak využít svého práva být informován o veřejném dění.txt,Fart_red_00290,red_Jak využít svého práva být informován o veřejném dění,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,290,Jak využít svého práva být informován o věcech veřejných;Korupce a transparentnost;Právo na informace,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,6.0,,,413,1.837772397094431,0.8078558209835004,0.9638045167100858,0.08958610952147572,,25.0,6.96,0.8216917050294703,,,,,,,,2.0,4.0,,33.0,3.303030303030303,1.3570870472326075,2.0,99,16.98989898989899,0.6409956694973034,50,1.96,1.0955273602364979,7.0,135,3.762962962962963,1.1044301584888523,81.0,2.419753086419753,0.781017301871459,64,2.875,0.8862444536097221,,3.0,,81,0.13802182219563577,0.48469824335840433,4.0,13.0,1.1538461538461537,0.32546263368615136,0.3082750582750583,1.0674576123501898,121,4.190082644628099,0.7899293370943864,0.3670443804387838,0.3789987693745065,53,4.0,,,0.4071246819338422,11.087380918560608,5.670572916666667,8710.0,11.908333333333337,8.04274812535975,13.032779829545454,35.58314583333336,13.05501893939394,15.0,5.874539287498635,0.02776298864983322,0.0963604732080724,0.689526791927627,0.08299706509468137,304.0,99.0,12.440290513993297,3592.0,0.3385416666666667,11.10691823899371,1536.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Jak získat informace o dotacích a jak oznámit jejich nesprávné použití.txt,Fart_red_00291,red_Jak získat informace o dotacích a jak oznámit jejich nesprávné použití,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,291,Jak získat informace o dotacích a jak oznámit jejich nesprávné použití?;Korupce a transparentnost;Korupce a jednání úředníků,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,5.0,,,284,1.4753521126760563,0.5794489811859861,0.9837525150905433,0.06394345226161396,,5.0,2.8,0.46565731465733207,,,,,1.0,,1.0,,1.0,,29.0,2.310344827586207,0.7768980840340937,,73,15.424657534246576,0.7968003914691749,49,1.653061224489796,0.6118433074663212,7.0,128,3.53125,0.7291107153772051,79.0,2.3797468354430378,0.9781165099314597,47,2.851063829787234,0.7014114164646721,,,,64,0.18964006493777968,0.4160116009702302,1.0,14.0,1.2857142857142858,0.6419935712209888,0.21624149659863945,0.6376124729878875,108,2.740740740740741,0.6846387075047441,0.33495988246805236,0.4268769355382996,62,5.0,,,0.5474452554744526,10.226635118306351,5.6682785299806575,5861.0,11.721760154738883,7.591702784529586,13.11602974219019,32.492711613364776,13.712175088100475,13.0,5.8302225097414375,0.03517625013651461,0.12085561497326203,0.6735614973262032,0.09216004068797823,217.0,73.0,12.772166754842889,2507.0,0.3539651837524178,7.993288590604027,1034.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Pozemkové úpravy_final.txt,Fart_red_00293,red_Pozemkové úpravy_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,293,Pozemkové úpravy;Životní prostředí;Ochrana přírody a krajiny,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,5.0,,1.0,482,1.7614107883817427,0.7181062143443331,0.9723868800632286,0.08064985073175758,,12.0,3.3333333333333335,0.5009082659620332,1.0,,,,,2.0,,,7.0,,19.0,2.0526315789473686,0.6979824404521128,9.0,104,16.39423076923077,0.7906314653075828,80,1.925,0.7918317560198768,9.0,173,3.7514450867052025,0.7578675990477928,71.0,2.788732394366197,1.1626076451258271,99,2.212121212121212,0.7729916520062368,,10.0,,88,0.13698766794182252,0.4263398978624383,3.0,16.0,1.125,0.30361335602843265,0.20808531746031744,1.039089757430859,158,3.721518987341772,0.7007515727433254,0.38613135023592626,0.34563641274989976,96,5.0,,,0.3770491803278688,11.458015457184327,5.810691823899371,9239.0,12.539559748427672,7.97634496648495,13.728937106918234,30.41998790517661,15.27261731978713,14.666666666666666,5.818513656056651,0.03003923883046135,0.11230717639168342,0.6764252179745137,0.08909138920318523,319.0,104.0,13.81666964889586,3860.0,0.3383647798742138,11.19375,1590.0
"corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_znalci, znalecké posudky_final2021.txt",Fart_red_00298,"red_znalci, znalecké posudky_final2021",TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,298,"Znalci, znalecké posudky;Správní řízení;Správní řízení",True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,8.0,,,268,1.6156716417910448,0.6399249443045445,0.9776200167991211,0.07202915530103925,,8.0,3.5,0.4581621289927275,,,,1.0,,,,,5.0,,32.0,1.5,0.5865884600854131,5.0,63,16.61904761904762,0.6338978717685992,49,2.0,1.0155048005794949,6.0,117,3.6495726495726495,0.7617916801186784,72.0,2.1944444444444446,0.8940223866899055,73,2.356164383561644,0.8440189477705233,,2.0,,55,0.17589472938383346,0.40594056057424693,2.0,12.0,1.4166666666666667,0.36347904744313214,0.18951719576719575,0.47012258087937425,105,2.980952380952381,0.6495900789355918,0.35278524631134095,0.3760612786776542,33,4.0,,,0.4981549815498155,10.565027753231877,5.5484536082474225,5382.0,11.320206185567004,7.624340107857817,12.496848175421366,39.01084814269353,11.890688921616757,11.8,5.893358889247281,0.017823544279826197,0.13687715269804823,0.6999655568312284,0.044283363272595404,266.0,63.0,11.614690334993394,2218.0,0.4020618556701031,8.201492537313433,970.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Jak dosáhnout změny dopravního značení_final.txt,Fart_red_00299,red_Jak dosáhnout změny dopravního značení_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,299,Jak dosáhnout změny dopravního značení?;Správní řízení;Správní řízení,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,5.0,,,255,1.6470588235294117,0.6354481818153679,0.974187675070028,0.07784119802569374,,1.0,2.0,,,,,,,,1.0,,1.0,,29.0,2.5517241379310347,1.2014548209304126,1.0,70,13.457142857142857,0.669290491613933,32,1.9375,0.705217277734134,4.0,100,3.32,0.8646204876148991,66.0,2.196969696969697,0.7456611898708256,47,2.1914893617021276,0.7223576704659753,,,,57,0.197598215022941,0.4596532524683206,1.0,15.0,1.2666666666666666,0.361371874908208,0.27032227032227035,0.6742471322526777,91,2.8461538461538463,0.6664840266011415,0.3452770099008149,0.35455800794929715,71,1.0,,,0.48659003831417624,8.896313352970054,5.596792668957617,4886.0,11.111683848797247,7.563878443584763,12.103405171003107,36.223985632466054,12.044699721813124,12.0,5.954447256813088,0.020002688209128493,0.10687338501291987,0.710968992248062,0.058078165744001514,183.0,70.0,11.602472056035307,2104.0,0.36769759450171824,8.0,873.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Místní a krajské referendum Jak dosáhnout jeho vyhlášení a jak probíhá_FINAL.txt,Fart_red_00300,red_Místní a krajské referendum Jak dosáhnout jeho vyhlášení a jak probíhá_FINAL,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,300,Místní a krajské referendum: Jak dosáhnout jeho vyhlášení a jak probíhá?;Spolky a účast veřejnsoti;Místní referendum,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,3.0,1.0,,544,1.4981617647058822,0.6814733652582511,0.9803611217214159,0.06817049294073164,,7.0,2.7142857142857144,0.40994110335255873,,,,1.0,,,,1.0,3.0,,80.0,1.75,0.6773449466103127,2.0,144,14.63888888888889,0.6920632719828347,105,2.466666666666667,1.0167308600852785,7.0,265,3.4150943396226414,0.9972912487007639,136.0,2.514705882352941,0.8898356846753059,123,2.8292682926829267,1.4258425194649051,,1.0,,121,0.19375335602554228,0.41016338219598053,7.0,30.0,1.3,0.35853199976876843,0.22348544973544973,0.4971764541614379,221,2.6063348416289593,0.6876884115869457,0.34396269438005567,0.37327720577593543,63,3.0,,,0.6074950690335306,8.786584200051358,5.386235233692861,10487.0,10.300051361068311,7.778942734475247,11.113203133025163,44.92616358500257,12.496160760143812,19.0,5.767322515488183,0.0259819358256024,0.1339285714285714,0.6440530303030303,0.07185713973863009,254.0,144.0,11.97156271549957,4365.0,0.2516692347200822,7.299674267100977,1947.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Kompletní průvodce občana obtěžovaného hlukuem.txt,Fart_red_00306,red_Kompletní průvodce občana obtěžovaného hlukuem,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,306,Kompletní manuál občana obtěžovaného hlukem;Ochrana před hlukem;Hluk,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,7.0,,1.0,576,1.7239583333333333,0.6734739586815037,0.970245109828443,0.08180512808223601,,14.0,4.571428571428571,0.8821820630162983,,,,,1.0,,,1.0,4.0,,27.0,3.2222222222222223,0.6685770974417498,5.0,134,15.313432835820896,0.7773575932295881,102,2.156862745098039,0.9802592884770062,13.0,182,4.1098901098901095,0.9678365336234263,90.0,2.2777777777777777,0.8631930451263047,104,3.201923076923077,1.0926640084472798,,2.0,,105,0.1614946953988596,0.4786021338339554,6.0,24.0,1.2083333333333333,0.3433250623440442,0.16492546805046804,0.4943669075960848,176,3.2613636363636362,0.7366099002607159,0.36356430354194413,0.36856935342078834,98,8.0,,,0.3452830188679245,10.478379467142844,5.74854420328216,10859.0,12.089359449444151,8.261705700166056,13.051975024296198,32.8029488002023,13.664216240133374,15.0,5.949410840328626,0.024209569420291236,0.11129050279329611,0.7158268156424581,0.06201354057686537,331.0,134.0,12.736638679475195,4574.0,0.3298041291688724,11.901098901098901,1889.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_nezakonny_uredni_postup_final.txt,Fart_red_00315,red_nezakonny_uredni_postup_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,315,Jaké jsou typické nezákonné úřední postupy?;Korupce a transparentnost;Korupce a jednání úředníků,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,15.0,,4.0,826,1.631961259079903,0.7347283602660218,0.9704094734966405,0.08223749516674275,,13.0,3.076923076923077,0.5700877125495689,,,,1.0,,,,,1.0,,52.0,1.9038461538461537,0.8466862639334602,9.0,168,18.589285714285715,0.7219759776764235,175,2.12,0.7838395492280087,18.0,306,4.34640522875817,0.9077000043038044,122.0,2.442622950819672,0.9663011956851151,168,3.1011904761904763,1.2114873582384929,1.0,,,147,0.14694437234604024,0.4871851863489521,19.0,61.0,1.3442622950819672,0.524002503653388,0.21816610074806794,0.8284259251591497,261,3.624521072796935,0.7245651360423758,0.3748571381860543,0.35929435476106103,230,21.0,,,0.4371345029239766,11.910506934088879,5.6210855949895615,16155.0,11.847286012526096,8.267789840438594,14.362807187593198,29.502274679391576,15.416273983497366,19.0,5.884354310119899,0.030440884911559673,0.10523963963963967,0.6970666666666666,0.08260080482477149,410.0,168.0,14.06817628641468,6879.0,0.26374391092553934,10.919463087248323,2874.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Zástupce veřejnosti - jak a proč ho zmocnit_final.txt,Fart_red_00325,red_Zástupce veřejnosti - jak a proč ho zmocnit_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,325,Zástupce veřejnosti: jak a proč ho zmocnit?;Územní plánování;Územní plánování,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,2.0,3.0,,337,1.5044510385756678,0.5454314659054864,0.9837431114879185,0.06302494326707912,,6.0,2.3333333333333335,0.34992710611188255,,,,,,,,,1.0,,48.0,1.875,0.709809683812529,,83,15.19277108433735,0.8946369957489598,69,2.3333333333333335,0.7151255566854885,1.0,157,3.929936305732484,0.9477718933012108,91.0,3.3076923076923075,1.198921856073253,78,2.5384615384615383,0.9705574694400808,,,,71,0.20376000652587045,0.36572073267942107,,10.0,1.1,0.28747978728803447,0.13745421245421247,0.36193177554111344,137,2.5547445255474455,0.6677941146729557,0.34111948404280784,0.3704835478645694,53,,,,0.5849056603773585,9.548240819565684,5.497005988023952,6426.0,10.905303678357575,7.196458732634921,12.071914446494276,39.45178778072082,12.442973605285127,16.0,5.580494549800506,0.04209774960874501,0.13575700934579438,0.5864953271028037,0.12581397455364998,148.0,83.0,11.974804511979414,2706.0,0.25748502994011974,7.1891891891891895,1169.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Jak napadnout územní plán a zásady územního rozvoje_final.txt,Fart_red_00326,red_Jak napadnout územní plán a zásady územního rozvoje_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,326,Jak napadnout územní plán a zásady územního rozvoje?;Územní plánování;Územní plánování,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,3.0,,,363,1.7713498622589532,0.6405375502818889,0.9665648077412784,0.08721073556384074,,5.0,4.2,0.4579853348016987,,,,,,,,,5.0,,48.0,1.9375,0.9665057306758804,,98,15.061224489795919,0.6528305344304224,63,2.857142857142857,0.9776122986397077,5.0,171,3.6783625730994154,0.734617248315136,88.0,2.4318181818181817,0.7450432114423228,100,2.59,0.7486261423311651,,,,86,0.18703422249452642,0.4398086010917224,4.0,18.0,1.1111111111111112,0.29104275004359953,0.17366722783389452,0.5072674916172876,150,2.7933333333333334,0.7399717586102313,0.33896317686157956,0.3439945706450436,62,2.0,,,0.4765258215962441,9.167518522065865,5.384837545126354,7458.0,10.385054151624546,7.4958101399386665,11.965176703750089,40.26875642820306,12.32454136889413,16.0,5.752932127232038,0.02751883597822284,0.12354587869362366,0.6399144634525661,0.07778918431963446,214.0,98.0,11.899873341045819,3186.0,0.2779783393501805,7.767326732673268,1385.0
corpora_selected_txt/KUK_1.0/data/FrBo/articles/TXT/red_Jak se podílet na plánování obce_final.txt,Fart_red_00328,red_Jak se podílet na plánování obce_final,TXT,data/FrBo/articles/TXT,FrBo,FrBo_articles,328,Jak se podílet na plánování obce?;Územní plánování;Územní plánování,True,high,,,,normative,quasiobjective,False,individual,natural person,public,No,,good,1.0,1.0,,453,1.6732891832229582,0.6407873169730794,0.972152142681944,0.08077437952836587,,12.0,4.25,0.8461373478638923,,,,,1.0,,,,10.0,,51.0,2.3137254901960786,0.8177223993728444,,120,14.525,0.6479930371680732,81,2.54320987654321,0.8480118470584221,2.0,223,3.717488789237668,0.9323989645358665,115.0,2.634782608695652,1.1696313664142086,124,1.8709677419354838,0.688220402690972,,,,109,0.1874618758520709,0.35177434221708465,2.0,8.0,1.125,0.3142696805273545,0.13943140193140194,0.4361815305626798,196,2.7193877551020407,0.7361977342378391,0.3556175242943779,0.34089385478117185,76,3.0,,,0.5341614906832298,9.260614044943821,5.544943820224719,8883.0,11.0189138576779,7.368275781775579,12.093074282147313,37.935760049937585,13.155230961298379,17.0,5.651577914271318,0.03139159225398246,0.13694610778443117,0.6207651363938789,0.07913724807396458,215.0,120.0,12.355376835755578,3779.0,0.2484394506866417,7.206225680933852,1602.0
